participant,rotated,passive,block,trial,arc,hand_angle,tap_angle
han001,1,0,3,380,90,107.716865640957,111.285410502513
han001,1,0,3,381,50,52.281970745627,52.5058948506445
han001,1,0,3,382,50,76.9781003850108,74.0747745937145
han001,1,0,3,383,90,90.6087060547012,85.1228207301406
han001,1,0,3,384,130,119.096852796663,110.169425660562
han001,1,0,3,385,50,65.1388505028038,59.7497886255914
han001,1,0,3,386,130,121.860329002962,112.413806895499
han001,1,0,3,387,90,97.3313929845695,88.2933172612132
han001,1,0,3,388,90,90.7822464181324,86.5751047116101
han001,1,0,3,389,130,150.695645584404,149.475263595054
han001,1,0,3,390,50,63.9948252996747,71.2897220426646
han001,1,0,3,391,90,76.3804541817046,66.1036264600514
han001,1,0,3,392,130,136.692818445136,131.797120258621
han001,1,0,3,393,50,66.9973786260882,76.2390582052056
han001,1,0,3,394,130,112.226070089632,108.114768405832
han001,1,0,3,395,50,72.123238745469,74.1552019479946
han001,1,0,3,396,90,88.8376638769121,91.019941287511
han001,1,0,4,523,90,68.6606080197094,70.7164281478449
han001,1,0,4,524,130,138.421074751112,143.232861099666
han001,1,0,4,525,50,63.7094296234043,62.9966188550035
han001,1,0,4,526,90,82.3403875306499,71.3658372857553
han001,1,0,4,527,130,137.439004207232,128.469958417357
han001,1,0,4,528,50,57.2823992648057,55.6445944359672
han001,1,0,4,529,50,74.8524541651966,68.6099263469962
han001,1,0,4,530,90,81.807513385824,70.4387009519442
han001,1,0,4,531,130,138.270200821467,131.123423425564
han001,1,0,4,532,50,68.6854313460864,71.4771097993064
han001,1,0,4,533,90,71.4782142235846,75.9140283952136
han001,1,0,4,534,130,143.390875873533,148.820463812208
han001,1,0,4,535,50,70.6535928595919,67.4951953645486
han001,1,0,4,536,130,117.120147460914,115.104878831731
han001,1,0,4,537,90,113.264773097413,97.6445870853592
han001,1,0,4,538,50,56.0706552105872,57.6648761719226
han001,1,0,4,539,130,128.170296254076,116.78973425642
han001,1,1,1,139,50,62.9434804168314,64.7978802286478
han001,1,1,1,140,130,109.9716990511,108.331307502355
han001,1,1,1,141,90,106.447409661116,104.026520959014
han001,1,1,1,143,50,74.0192304462964,63.3589649730124
han001,1,1,1,144,130,125.671539137387,121.604569702181
han001,1,1,1,145,90,110.147105354689,96.6994034794653
han001,1,1,1,146,130,133.859138790214,121.812286329928
han001,1,1,1,147,50,70.7072991046307,59.3753001823221
han001,1,1,1,148,130,132.010142456481,126.955333699441
han001,1,1,1,149,50,91.6929180416535,69.6298061256427
han001,1,1,1,150,90,87.7278992587082,68.3049441400584
han001,1,1,1,151,50,58.8013081741627,42.9624030632171
han001,1,1,1,152,90,89.3634627302014,79.8731148515776
han001,1,1,1,153,130,132.54718354854,126.298612510359
han001,1,1,1,154,50,73.818102274718,68.2442985043044
han001,1,1,1,155,90,93.0863183691572,77.7065723537773
han001,1,1,2,283,50,62.3839753807957,66.1457976498885
han001,1,1,2,284,130,110.849226607236,107.856535978576
han001,1,1,2,285,90,97.2652076037492,98.9919179907024
han001,1,1,2,286,50,72.5780415168946,74.7771770756992
han001,1,1,2,287,90,90.644581750439,94.9567448032434
han001,1,1,2,288,130,114.147979720646,109.084345597383
han001,1,1,2,289,90,95.4217362350039,96.5544890026158
han001,1,1,2,290,130,126.003587061292,110.19671786231
han001,1,1,2,291,50,75.7194810186443,70.6463430493631
han001,1,1,2,292,90,71.2657433919846,70.0032249547376
han001,1,1,2,293,50,67.4542710651903,69.7443756319376
han001,1,1,2,294,130,116.27436295773,108.393977099227
han001,1,1,2,295,50,58.7480327787765,61.9671427209706
han001,1,1,2,296,130,122.005706676999,126.566817468754
han001,1,1,2,297,90,100.402954665541,110.781259167844
han001,1,1,2,298,130,111.413865859415,102.010904341975
han001,1,1,2,299,50,74.8189279485105,76.177340099981
han001,1,1,2,300,90,90.2935147555692,91.993561227149
han001,1,1,3,427,130,102.855698055876,102.765936846899
han001,1,1,3,428,90,105.844032861322,114.445660825831
han001,1,1,3,429,50,54.3388477046422,53.4367715621335
han001,1,1,3,430,50,75.7231588142326,76.7806128459376
han001,1,1,3,431,90,89.1589792251371,90.7807932343024
han001,1,1,3,432,130,118.655662236501,104.144610038643
han001,1,1,3,433,50,66.3017464428808,63.5380622309859
han001,1,1,3,434,130,119.289299274641,106.433209512273
han001,1,1,3,435,90,95.3399440873345,95.7707400160235
han001,1,1,3,436,90,89.1556969553199,90.5869655663685
han001,1,1,3,438,50,63.2391753222724,64.9213077141021
han001,1,1,3,439,90,75.3902758538666,72.9938621227234
han001,1,1,3,440,130,136.154903078188,140.301974474227
han001,1,1,3,441,50,65.0072533879822,65.2192419592412
han001,1,1,3,442,130,111.370329200371,108.894836237652
han001,1,1,3,443,50,72.3320758295436,74.9598266461499
han001,1,1,3,444,90,88.1473076500969,77.6428996292659
han001,1,1,4,571,90,67.8926430327176,79.2149989380287
han001,1,1,4,572,130,138.395759704749,148.950606730223
han001,1,1,4,573,50,60.5094673401853,65.5398168910384
han001,1,1,4,574,90,78.8960773645628,85.553559328845
han001,1,1,4,575,130,137.036912813453,132.55848349733
han001,1,1,4,576,50,57.8327818588448,49.9291690152375
han001,1,1,4,577,50,74.1254196549564,77.8091263948595
han001,1,1,4,578,90,79.6096350513063,77.2395571695804
han001,1,1,4,579,130,135.328491828931,149.309441954564
han001,1,1,4,580,50,68.3008912244095,62.952194099692
han001,1,1,4,581,90,69.2826825712279,58.3541409574286
han001,1,1,4,582,130,142.915679809195,157.748524308104
han001,1,1,4,583,50,67.0837536208624,66.1596400240983
han001,1,1,4,584,130,116.156595564738,106.257983927031
han001,1,1,4,585,90,112.545160999953,91.787552205337
han001,1,1,4,586,50,54.9540580994748,45.2830728851793
han001,1,1,4,587,130,128.151886197522,124.080925457084
han001,1,1,4,588,90,119.198642215299,115.869553606657
han002,0,0,1,46,50,41.6841670011035,41.5582513585659
han002,0,0,1,47,130,138.609197140491,135.065992722347
han002,0,0,1,48,90,61.9919357988195,64.3137775345463
han002,0,0,1,49,90,133.133679855371,112.745087324591
han002,0,0,1,50,130,167.349192691652,158.594299052601
han002,0,0,1,51,50,37.5096544492837,40.0533322594276
han002,0,0,1,52,50,88.5285795375201,80.7683009292159
han002,0,0,1,53,130,113.905697096867,106.103416801895
han002,0,0,1,54,90,93.4062513540674,81.4683359897561
han002,0,0,1,55,130,141.079608769513,118.917420399222
han002,0,0,1,56,50,72.8592444812836,68.4242263231946
han002,0,0,1,57,90,76.6938974916043,79.0996737703144
han002,0,0,1,58,50,75.5668519545002,76.9621082720907
han002,0,0,1,59,90,99.2145038319427,97.9922778664342
han002,0,0,1,60,130,143.675254633001,130.112158892926
han002,0,0,1,61,90,124.284378345724,113.273349744736
han002,0,0,1,62,50,33.9928033730261,37.069986541093
han002,0,0,1,63,130,156.804200605291,152.960574772474
han002,0,0,2,119,50,45.8557184006805,52.9781808770899
han002,0,0,2,120,130,143.663795953336,132.170113707236
han002,0,0,2,121,50,52.2874680221663,63.9344068514708
han002,0,0,2,122,130,108.990593573958,105.287253645987
han002,0,0,2,123,90,61.8609351078464,64.5980398470735
han002,0,0,2,124,90,136.459721121693,125.786951914593
han002,0,0,2,125,50,85.933875904171,80.8493336856907
han002,0,0,2,126,130,163.522690701627,153.756683151755
han002,0,0,2,127,90,55.4774793873702,64.4402967959286
han002,0,0,2,128,50,52.5358513771545,51.5524530309823
han002,0,0,2,129,130,109.220616234003,108.052103000667
han002,0,0,2,130,130,155.524161532134,147.317297458702
han002,0,0,2,131,90,76.5467646935446,77.9812012759824
han002,0,0,2,132,50,73.367900993302,66.8352308111881
han002,0,0,2,133,130,128.408452042521,126.102158306766
han002,0,0,2,134,90,116.972499277619,110.815788070773
han002,0,0,2,135,50,37.0725461421265,35.6095155258994
han002,0,0,3,190,90,107.917899832254,111.636342307808
han002,0,0,3,191,50,34.9731886931879,43.004965590878
han002,0,0,3,192,130,169.348920481718,157.42866902208
han002,0,0,3,193,130,103.602262971366,102.904177764162
han002,0,0,3,194,50,73.6171165474867,74.6045526507273
han002,0,0,3,195,90,115.847856924635,111.709894409842
han002,0,0,3,196,90,60.0971238035512,68.8994353596323
han002,0,0,3,197,50,76.5167520597538,78.1593084970521
han002,0,0,3,198,130,155.104270252284,142.242916003022
han002,0,0,3,199,50,42.0386768078026,56.5438325416091
han002,0,0,3,200,130,120.188338956929,114.735563475435
han002,0,0,3,201,90,92.4867384906526,93.8242773907791
han002,0,0,3,202,50,28.1600045410131,34.0018938152423
han002,0,0,3,203,130,145.442051516157,139.451235024616
han002,0,0,3,204,90,62.7840081258108,74.6437617399424
han002,0,0,3,205,50,71.6156473286949,71.7949306281492
han002,0,0,3,206,130,117.657086895332,117.820542016281
han002,0,0,3,207,90,93.1256283196943,93.4410903135935
han002,0,0,4,262,130,142.994754117013,131.191308378185
han002,0,0,4,263,90,84.0547689238765,76.7431263044147
han002,0,0,4,264,50,86.1193100692194,80.0710833732378
han002,0,0,4,265,130,173.674330846986,157.140577377538
han002,0,0,4,266,50,22.1785507771531,21.4945260374043
han002,0,0,4,267,90,136.128714918511,119.276416618167
han002,0,0,4,270,50,82.9401475022141,74.2573501571647
han002,0,0,4,271,90,102.356474688638,94.6427739028342
han002,0,0,4,272,50,41.0248591118105,48.7725030524742
han002,0,0,4,273,130,148.90920419627,131.733776745133
han002,0,0,4,274,130,119.19200947717,113.830367429032
han002,0,0,4,275,50,59.1175107788074,62.4604794113655
han002,0,0,4,276,90,130.072404352771,112.840258215519
han002,0,0,4,277,50,26.7922470446552,34.801905581421
han002,0,0,4,278,90,86.1160775117774,77.016768439848
han002,0,0,4,279,130,153.765871570255,133.409414276883
han002,0,1,1,73,50,43.2598708174819,52.5875295149071
han002,0,1,1,74,130,140.228634246559,120.751430158001
han002,0,1,1,75,90,61.507973034325,70.7088721744503
han002,0,1,1,76,90,133.244086707735,111.542771298445
han002,0,1,1,78,50,38.354412885404,29.314027799514
han002,0,1,1,79,50,86.8965621273349,73.0156496481932
han002,0,1,1,80,130,116.17036881262,108.573861134558
han002,0,1,1,82,130,142.959930284495,121.569875601727
han002,0,1,1,83,50,69.636275361581,69.1673529009836
han002,0,1,1,84,90,76.7772605484409,77.1712856091604
han002,0,1,1,85,50,74.5130058976611,72.8515884619392
han002,0,1,1,86,90,99.9036340203143,73.4202000848782
han002,0,1,1,87,130,145.579726273366,123.344719742048
han002,0,1,1,88,90,124.794153072309,103.781644422505
han002,0,1,1,89,50,36.3417282452104,30.8213424301612
han002,0,1,1,90,130,156.790815118726,135.234963390369
han002,0,1,2,145,90,100.707667940205,93.9003748326087
han002,0,1,2,146,50,46.8408745150677,43.4561989410685
han002,0,1,2,147,130,143.73003101547,123.163014058047
han002,0,1,2,148,50,50.2611474611176,66.1969353753567
han002,0,1,2,149,130,111.718138057738,104.507836497019
han002,0,1,2,150,90,61.3863333832045,65.4805185351968
han002,0,1,2,151,90,138.091519183436,114.937816633658
han002,0,1,2,152,50,83.5506414128506,82.1242263363807
han002,0,1,2,153,130,161.325785559119,137.547704252839
han002,0,1,2,154,90,54.9451954355993,69.2344495834304
han002,0,1,2,155,50,53.9963732003245,50.6044334498457
han002,0,1,2,156,130,111.698123326481,104.989493748006
han002,0,1,2,157,130,156.184280556123,137.995337830573
han002,0,1,2,158,90,74.2734406511847,75.5187845660004
han002,0,1,2,159,50,72.3536192277865,66.8307168138198
han002,0,1,2,160,130,132.407948924785,109.558673833286
han002,0,1,2,161,90,118.629866142422,101.050765996488
han002,0,1,2,162,50,37.7971338562694,32.6015268225359
han002,0,1,3,217,90,107.533467849999,94.7970780845907
han002,0,1,3,218,50,34.3971763338759,36.4475557082166
han002,0,1,3,221,50,70.1929295525947,69.2569236671052
han002,0,1,3,222,90,116.47452473506,104.114090746359
han002,0,1,3,223,90,58.6991779261068,69.3855743177279
han002,0,1,3,224,50,75.2393475753036,64.8842089887953
han002,0,1,3,225,130,155.847021163534,132.556490683111
han002,0,1,3,226,50,41.7959220713222,50.5178891102061
han002,0,1,3,227,130,123.288777430482,105.973404690106
han002,0,1,3,228,90,90.5980671588608,71.647310414577
han002,0,1,3,229,50,27.6784241376727,32.2981691273745
han002,0,1,3,230,130,147.399616530042,116.857363870635
han002,0,1,3,231,90,60.2980217422017,72.0245744365846
han002,0,1,3,232,50,70.639991949953,63.9506518464566
han002,0,1,3,233,130,121.400630374317,111.211839591923
han002,0,1,3,234,90,93.0425474549728,70.7260314029309
han002,0,1,4,289,130,142.858127474954,119.0882048267
han002,0,1,4,290,90,82.3510008888425,80.1801284333517
han002,0,1,4,291,50,85.269213569397,77.0902399813073
han002,0,1,4,292,130,173.13860673204,152.363484250363
han002,0,1,4,293,50,19.9786813237853,29.9285381011378
han002,0,1,4,294,90,137.549851913658,116.065885595374
han002,0,1,4,295,90,42.511564646025,67.8771366827306
han002,0,1,4,296,130,133.831120596466,112.025015009772
han002,0,1,4,297,50,82.230733141441,78.2582249506789
han002,0,1,4,298,90,103.343884784692,78.0958460958161
han002,0,1,4,299,50,39.1217801415796,50.9940438241187
han002,0,1,4,301,130,121.274328554343,106.464718054682
han002,0,1,4,304,50,25.7073236438869,44.5083018628419
han002,0,1,4,305,90,86.6476053117642,69.1311605061092
han002,0,1,4,306,130,156.036293492517,129.186759852486
han002,1,0,1,91,50,46.1907354494634,66.5848554339562
han002,1,0,1,92,90,137.075728302255,113.220129303178
han002,1,0,1,93,130,155.223107707343,149.902987910821
han002,1,0,1,94,90,85.7768487254669,86.6118423552525
han002,1,0,1,95,50,78.2795011034747,73.3306258579958
han002,1,0,1,96,130,141.65403995106,117.828143699608
han002,1,0,1,97,130,176.655733273013,156.11637969862
han002,1,0,1,98,90,61.3852606518284,66.3525174803265
han002,1,0,1,99,50,80.8442111328424,82.3091782010381
han002,1,0,1,100,90,137.510945127847,120.999560577425
han002,1,0,1,101,50,45.1265175847911,59.0485140742202
han002,1,0,1,102,130,151.302389795246,135.085957369251
han002,1,0,1,103,90,70.3005607965398,79.580293558851
han002,1,0,1,104,130,138.674826243693,119.613537236507
han002,1,0,1,105,50,61.7435439297328,66.2026963308194
han002,1,0,1,106,130,164.641451944929,153.633984632535
han002,1,0,1,107,90,60.8967036411732,72.3191953536814
han002,1,0,1,108,50,69.0973938351296,72.9520356245371
han002,1,0,2,235,50,56.0863508321601,70.1238411846521
han002,1,0,2,237,130,105.112004366026,108.565484913805
han002,1,0,2,238,50,66.1802114503162,71.0117778427166
han002,1,0,2,239,90,133.81540515418,122.12626154707
han002,1,0,2,241,50,23.1735090001826,26.2280445963434
han002,1,0,2,242,130,139.710100164615,136.320116337852
han002,1,0,2,243,90,93.4050535279033,97.9755566922241
han002,1,0,2,244,130,162.419814361147,149.048464340605
han002,1,0,2,245,50,27.9229635209884,38.930842689318
han002,1,0,2,246,90,92.6397200205262,84.2650455841222
han002,1,0,2,247,130,133.245631385355,119.012617535042
han002,1,0,2,248,50,70.7378374765863,73.212689360191
han002,1,0,2,249,90,128.149703431134,117.388754149693
han002,1,0,2,250,50,24.5198656422691,36.9348833262703
han002,1,0,2,251,90,61.147924086584,69.5730036507226
han002,1,0,2,252,130,165.244048573171,150.523932563148
han002,1,0,3,379,130,143.75675112454,136.06522816647
han002,1,0,3,380,90,63.6870148779607,67.5319220695493
han002,1,0,3,381,50,65.5607320548002,68.1052966809318
han002,1,0,3,382,130,152.989292814374,138.828787181003
han002,1,0,3,383,50,39.1729474456682,47.6829030830999
han002,1,0,3,384,90,115.790645266515,117.481673012451
han002,1,0,3,385,90,89.0763056732473,95.4291800707758
han002,1,0,3,386,50,38.3668542657455,48.3238385618924
han002,1,0,3,387,130,117.05030729589,111.43913815174
han002,1,0,3,388,130,171.887139634151,158.83984374164
han002,1,0,3,389,90,116.808321632775,121.104268726203
han002,1,0,3,390,50,42.2743726439208,58.8468717269545
han002,1,0,3,391,50,85.6498637918848,79.9906507101731
han002,1,0,3,392,130,130.603325870015,118.782411771883
han002,1,0,3,393,90,109.067427539795,109.30664315478
han002,1,0,3,394,130,161.761658642849,146.513632983017
han002,1,0,3,395,50,42.9248622055116,60.9612178319012
han002,1,0,3,396,90,118.311168040149,108.604264901877
han002,1,0,4,523,50,58.9181378787666,68.8319423327481
han002,1,0,4,524,130,161.871039976522,151.552994621374
han002,1,0,4,525,90,93.7668094055828,83.1943607159115
han002,1,0,4,526,50,10.7927383259156,25.0588590922446
han002,1,0,4,528,90,92.2977814939293,97.056165431041
han002,1,0,4,529,50,85.1541364605032,77.5015460456553
han002,1,0,4,530,90,107.544193785025,110.704467864885
han002,1,0,4,531,130,173.853624569142,147.409451517343
han002,1,0,4,532,50,17.3101533020832,35.7062552812734
han002,1,0,4,533,90,123.791548942219,117.28987311585
han002,1,0,4,534,130,124.282251551857,121.528505886465
han002,1,0,4,535,130,148.465557264846,135.558425359965
han002,1,0,4,536,90,62.9163273086259,72.1000033584426
han002,1,0,4,537,50,16.7060535086685,30.4675384206019
han002,1,0,4,538,130,135.525688523276,122.532154338599
han002,1,0,4,539,50,63.9942205261827,59.8405845537558
han002,1,0,4,540,90,127.163234412444,114.952775556157
han002,1,1,1,139,50,45.7204338784565,53.0787626359294
han002,1,1,1,140,90,136.811162678999,108.180924313027
han002,1,1,1,141,130,153.830027172407,122.119237417971
han002,1,1,1,142,90,84.1757032398214,81.9863059981807
han002,1,1,1,143,50,77.6633395216368,66.8022604541083
han002,1,1,1,144,130,143.522563960153,116.027034102135
han002,1,1,1,145,130,176.635531391284,150.929032748542
han002,1,1,1,146,90,59.8293118075889,74.7156775171455
han002,1,1,1,147,50,80.6607959690718,71.1285535044379
han002,1,1,1,148,90,138.926504735876,116.136191521635
